ps_id,lon,lat,x_radar,y_radar,iy,ix,velocity_mm_yr,rmse_mm,psf,corr_median,valid_pair_count,first_date,last_date,displacement_first_mm,displacement_last_mm,displacement_delta_mm,corr_mean
11287,-44.1048816798532,-20.098468623381102,19477.5,1557.5,353,1854,-85.61439,0.14318526,1.031709,0.8113542,26,2018-07-09,2019-01-29,0.0,-62.586826,-62.586826,0.7432007
11288,-44.10491384044825,-20.098468623381102,19478.5,1557.5,353,1855,-89.39218,0.10729086,0.92002136,0.88922906,26,2018-07-09,2019-01-29,0.0,-63.6159,-63.6159,0.8155719
11289,-44.105203285803675,-20.098468623381102,19486.5,1557.5,353,1863,-46.15636,0.017861603,0.956718,0.8863363,28,2018-07-09,2019-01-29,0.0,-17.661654,-17.661654,0.8553727
11290,-44.10554097205167,-20.098337407045136,19495.5,1557.5,353,1872,-88.35785,0.022589412,1.5173475,0.8813371,28,2018-07-09,2019-01-29,0.0,-61.08223,-61.08223,0.88614243
11291,-44.105589212944246,-20.098337407045136,19496.5,1557.5,353,1873,-87.99145,0.022557653,1.412201,0.89546144,28,2018-07-09,2019-01-29,0.0,-60.84493,-60.84493,0.90088356
11292,-44.105975140084816,-20.09820619070917,19505.5,1557.5,353,1882,-88.75753,0.051548835,1.0058012,0.87696165,28,2018-07-09,2019-01-29,0.0,-61.29762,-61.29762,0.84190804
11293,-44.10645754901053,-20.09820619070917,19518.5,1557.5,353,1895,-92.85537,0.0107500935,1.0723637,1.0,28,2018-07-09,2019-01-29,0.0,-63.661594,-63.661594,0.9908052
11294,-44.10653795049815,-20.098074974373205,19521.5,1557.5,353,1898,-95.73485,0.0185344,1.6015772,0.9097748,28,2018-07-09,2019-01-29,0.0,-65.076454,-65.076454,0.910026
11295,-44.10666659287834,-20.098074974373205,19525.5,1557.5,353,1902,-92.271545,0.014509865,0.96273786,1.0,28,2018-07-09,2019-01-29,0.0,-61.934673,-61.934673,0.99783283
11296,-44.110638426366705,-20.097156460021445,19676.5,1557.5,353,2053,-47.20037,0.06915781,0.93206567,0.6183592,24,2018-07-09,2019-01-29,0.0,-24.617418,-24.617418,0.63575745
11297,-44.11181228808594,-20.096894027349514,19703.5,1557.5,353,2080,2.1021657,0.11952219,0.9087081,0.64213246,24,2018-07-09,2019-01-29,0.0,6.484511,6.484511,0.638178
11298,-44.11237509849927,-20.096762811013548,19720.5,1557.5,353,2097,-59.084583,0.012963902,0.9746032,1.0,28,2018-07-09,2019-01-29,0.0,-45.33433,-45.33433,0.97965986
11299,-44.11240725909432,-20.096762811013548,19721.5,1557.5,353,2098,-59.1219,0.016968088,1.1625091,1.0,28,2018-07-09,2019-01-29,0.0,-45.60697,-45.60697,0.973596
11300,-44.112439419689366,-20.096631594677582,19725.5,1557.5,353,2102,-75.4929,0.044354368,0.96694744,0.97988904,28,2018-07-09,2019-01-29,0.0,-57.98685,-57.98685,0.8787557
11301,-44.112600222664604,-20.096631594677582,19731.5,1557.5,353,2108,-67.10774,0.08220563,0.90448165,1.0,24,2018-07-09,2019-01-29,0.0,-49.408413,-49.408413,0.823818
11302,,,19732.5,1557.5,353,2109,-67.08012,0.07810118,0.9209614,1.0,26,2018-07-09,2019-01-29,0.0,-48.530594,-48.530594,0.82519436
11303,,,19774.5,1557.5,353,2151,-23.636147,0.049285278,0.9016812,0.76202774,25,2018-07-09,2019-01-29,0.0,-23.201464,-23.201464,0.7122778
11304,,,19831.5,1557.5,353,2208,-22.42825,0.020282669,0.9510115,0.9316784,28,2018-07-09,2019-01-29,0.0,-13.020965,-13.020965,0.89480716
11305,-44.115687639789165,-20.095975512997754,19850.5,1557.5,353,2227,-110.49895,0.034663912,0.9001524,0.999556,28,2018-07-09,2019-01-29,0.0,-52.817238,-52.817238,0.96440274
11306,,,19853.5,1557.5,353,2230,-57.866573,0.051628064,0.9969114,0.97430366,28,2018-07-09,2019-01-29,0.0,-26.976564,-26.976564,0.9328146
11307,-44.116845421210876,-20.095581863989857,19903.5,1557.5,353,2280,-21.039053,0.07796481,1.0199119,0.795838,28,2018-07-09,2019-01-29,0.0,-11.183142,-11.183142,0.78487813
11308,-44.11690974240097,-20.095581863989857,19905.5,1557.5,353,2282,-30.046686,0.062000692,0.91068506,0.9143081,28,2018-07-09,2019-01-29,0.0,-34.313713,-34.313713,0.88648003
11309,-44.116974063591066,-20.095581863989857,19907.5,1557.5,353,2284,-29.596727,0.05486718,1.0616196,0.98769844,28,2018-07-09,2019-01-29,0.0,-33.2428,-33.2428,0.9440508
11310,-44.1184856115583,-20.09518821498196,19965.5,1557.5,353,2342,-42.511467,0.02056235,1.3043863,1.0,28,2018-07-09,2019-01-29,0.0,-40.574524,-40.574524,1.0
11311,-44.118549932748394,-20.09518821498196,19967.5,1557.5,353,2344,-42.653088,0.007908635,1.1374164,1.0,28,2018-07-09,2019-01-29,0.0,-39.94548,-39.94548,1.0
11312,,,19968.5,1557.5,353,2345,-42.598415,0.0053139334,2.0478404,1.0,28,2018-07-09,2019-01-29,0.0,-39.79581,-39.79581,1.0
11313,-44.11858209334344,-20.09518821498196,19969.5,1557.5,353,2346,-42.644955,0.004216454,1.6878184,1.0,28,2018-07-09,2019-01-29,0.0,-39.790672,-39.790672,1.0
11314,-44.11887153869887,-20.09518821498196,19981.5,1557.5,353,2358,-41.741325,0.047025118,0.92847633,0.9069251,27,2018-07-09,2019-01-29,0.0,-40.613827,-40.613827,0.83842385
11315,,,19985.5,1557.5,353,2362,-123.214645,0.08104784,1.0421146,0.7928628,27,2018-07-09,2019-01-29,0.0,-76.319885,-76.319885,0.7586459
11316,-44.11903234167411,-20.095056998645994,19988.5,1557.5,353,2365,-16.163197,0.055152863,1.198287,0.84849143,27,2018-07-09,2019-01-29,0.0,-13.495799,-13.495799,0.81594545
11317,-44.1191609840543,-20.095056998645994,19992.5,1557.5,353,2369,-58.29557,0.045003813,1.0530049,0.9768198,28,2018-07-09,2019-01-29,0.0,-49.114227,-49.114227,0.9063044
11318,-44.120479568451245,-20.094794565974063,20037.5,1557.5,353,2414,-58.441063,0.08857326,0.94110554,0.6697935,23,2018-07-09,2019-01-29,0.0,-48.460102,-48.460102,0.6206307
11319,-44.12120318183982,-20.09453213330213,20062.5,1557.5,353,2439,-119.8422,0.027993944,1.1466129,1.0,28,2018-07-09,2019-01-29,0.0,-76.06499,-76.06499,0.9749392
11320,-44.121251422732385,-20.09453213330213,20063.5,1557.5,353,2440,-119.74175,0.011753053,1.0954071,1.0,28,2018-07-09,2019-01-29,0.0,-75.94515,-75.94515,0.9941807
11321,-44.12129966362495,-20.09453213330213,20064.5,1557.5,353,2441,-119.83011,0.009397744,1.1011043,1.0,28,2018-07-09,2019-01-29,0.0,-75.85524,-75.85524,0.99959755
11322,-44.121765992253145,-20.094400916966165,20076.5,1557.5,353,2453,-124.32302,0.04140734,1.2754551,0.97234356,27,2018-07-09,2019-01-29,0.0,-77.3898,-77.3898,0.88374424
11323,-44.12237704355905,-20.0942697006302,20094.5,1557.5,353,2471,-38.51977,0.0826941,1.0420637,0.8433784,23,2018-07-09,2019-01-29,0.0,-25.738289,-25.738289,0.7259161
11324,-44.124885569972754,-20.093744835286337,20170.5,1557.5,353,2547,-43.367992,0.088538386,0.9949819,0.5816664,24,2018-07-09,2019-01-29,0.0,-22.888039,-22.888039,0.5678154
11325,-44.129259410899216,-20.09269510459861,20296.5,1557.5,353,2673,-38.661785,0.043026336,1.1958668,1.0,28,2018-07-09,2019-01-29,0.0,-43.2885,-43.2885,0.9460339
11326,-44.13144633136245,-20.092039022918783,20373.5,1557.5,353,2750,-79.94157,0.03713405,0.9051064,1.0,28,2018-07-09,2019-01-29,0.0,-46.620308,-46.620308,0.9628505
11327,-44.131478491957495,-20.092039022918783,20374.5,1557.5,353,2751,-80.0856,0.046598807,1.1574138,1.0,28,2018-07-09,2019-01-29,0.0,-46.673412,-46.673412,0.95001423
11328,-44.135112639197864,-20.09125172490299,20490.5,1557.5,353,2867,9.217428,0.1455046,0.93535376,0.6086694,19,2018-07-09,2019-01-29,0.0,18.989897,18.989897,0.56593555
11329,-44.13546640574339,-20.091120508567023,20506.5,1557.5,353,2883,-11.809657,0.13233647,0.9211518,0.5694498,20,2018-07-09,2019-01-29,0.0,6.055893,6.055893,0.537292
11330,,,20518.5,1557.5,353,2895,24.496243,0.07573524,0.9016928,0.83402675,25,2018-07-09,2019-01-29,0.0,7.5498886,7.5498886,0.76178944
11331,,,20661.5,1557.5,353,3038,-30.742577,0.10291232,0.9034402,0.5877923,21,2018-07-09,2019-01-29,0.0,-18.502474,-18.502474,0.5444704
11332,,,20695.5,1557.5,353,3072,-11.620717,0.10477953,1.0254115,0.61630374,23,2018-07-09,2019-01-29,0.0,-0.9052283,-0.9052283,0.5746301
11333,-44.14148043701727,-20.0896771288714,20751.5,1557.5,353,3128,-17.272451,0.12694284,0.921346,0.42635733,15,2018-07-09,2019-01-29,0.0,-11.186855,-11.186855,0.37755463
11334,-44.14341007272012,-20.089152263527538,20836.5,1557.5,353,3213,-23.684046,0.16399822,0.939097,0.60529095,22,2018-07-09,2019-01-29,0.0,-11.027266,-11.027266,0.58730173
11335,-44.151771827432476,-20.087184018488053,21121.5,1557.5,353,3498,87.79726,0.14870434,1.0300279,0.5557367,23,2018-07-09,2019-01-29,0.0,53.36598,53.36598,0.582139
11336,-44.15611350776389,-20.086134287800327,21263.5,1557.5,353,3640,-53.64755,0.073355645,0.93386894,0.53772974,21,2018-07-09,2019-01-29,0.0,-28.20432,-28.20432,0.4978586
11337,,,21387.5,1557.5,353,3764,14.36026,0.05981433,1.0800544,0.94988704,25,2018-07-09,2019-01-29,0.0,-1.4258302,-1.4258302,0.8490524
11338,-44.16765916138595,-20.083378744745048,21657.5,1557.5,353,4034,36.498924,0.1787748,0.9587116,0.5808467,21,2018-07-09,2019-01-29,0.0,11.43022,11.43022,0.5774967
11339,-44.17811135477639,-20.080754418025734,22001.5,1557.5,353,4378,34.28586,0.103835136,0.91439265,0.5407727,21,2018-07-09,2019-01-29,0.0,17.64738,17.64738,0.5371868
11340,-44.06590303865561,-20.108047415906597,18322.5,1558.5,354,699,-60.18707,0.10781162,0.9233917,0.4542642,16,2018-07-09,2019-01-29,0.0,-37.79685,-37.79685,0.45994896
11341,-44.069762310061314,-20.107128901554837,18437.5,1558.5,354,814,-32.807827,0.14527126,0.92452854,0.6193148,22,2018-07-09,2019-01-29,0.0,-6.4079356,-6.4079356,0.6139315
11342,-44.07899240083995,-20.10489822384342,18724.5,1558.5,354,1101,-116.91514,0.120223664,1.0586518,0.56253713,22,2018-07-09,2019-01-29,0.0,-72.21544,-72.21544,0.582617
11343,-44.08368784771689,-20.103848493155695,18878.5,1558.5,354,1255,26.859434,0.103020616,0.90042067,0.64092755,22,2018-07-09,2019-01-29,0.0,-4.6567926,-4.6567926,0.61295176
11344,-44.08690390722164,-20.1030611951399,18978.5,1558.5,354,1355,-127.18007,0.082344554,0.9731078,0.65149593,23,2018-07-09,2019-01-29,0.0,-63.25484,-63.25484,0.622637
11345,-44.08706471019688,-20.102929978803935,18984.5,1558.5,354,1361,0.874182,0.11938938,0.9391133,0.557621,23,2018-07-09,2019-01-29,0.0,-11.99517,-11.99517,0.56265324
11346,-44.08777224328792,-20.10279876246797,19006.5,1558.5,354,1383,113.45171,0.17287363,1.0088636,0.49350607,18,2018-07-09,2019-01-29,0.0,66.60247,66.60247,0.47436103
11347,-44.08918730947001,-20.102405113460073,19050.5,1558.5,354,1427,1.9598058,0.16524327,0.9058726,0.45361397,18,2018-07-09,2019-01-29,0.0,-8.734819,-8.734819,0.44867444
11348,-44.094976216578566,-20.101092950100416,19204.5,1558.5,354,1581,-32.975742,0.05665274,0.9001997,0.79543257,28,2018-07-09,2019-01-29,0.0,-21.312729,-21.312729,0.76398915
11349,-44.09742042180218,-20.100436868420587,19271.5,1558.5,354,1648,-21.331364,0.0069309683,1.0086946,1.0,27,2018-07-09,2019-01-29,0.0,-30.448961,-30.448961,0.9549357
11350,-44.097452582397224,-20.100436868420587,19272.5,1558.5,354,1649,-21.262943,0.0046348698,1.0496329,1.0,27,2018-07-09,2019-01-29,0.0,-30.521887,-30.521887,0.9531141
11351,-44.097838509537794,-20.10030565208462,19281.5,1558.5,354,1658,-35.040287,0.014202956,0.91128016,1.0,28,2018-07-09,2019-01-29,0.0,-37.14415,-37.14415,0.9995082
11352,-44.09787067013284,-20.10030565208462,19282.5,1558.5,354,1659,-36.723278,0.010722877,1.428857,1.0,28,2018-07-09,2019-01-29,0.0,-38.116737,-38.116737,1.0
11353,-44.09791891102542,-20.10030565208462,19283.5,1558.5,354,1660,-37.844337,0.013576804,0.92094445,1.0,28,2018-07-09,2019-01-29,0.0,-38.900528,-38.900528,1.0
11354,-44.09928573631493,-20.10004321941269,19322.5,1558.5,354,1699,-47.004543,0.09924335,1.0001976,0.7016957,23,2018-07-09,2019-01-29,0.0,-33.23775,-33.23775,0.6159867
11355,-44.10060432071188,-20.099649570404793,19370.5,1558.5,354,1747,-23.349499,0.039679598,1.0664159,0.8382338,28,2018-07-09,2019-01-29,0.0,-13.685965,-13.685965,0.8000369
11356,-44.101729941538544,-20.09938713773286,19403.5,1558.5,354,1780,-30.62483,0.06523951,0.94810426,0.9551606,28,2018-07-09,2019-01-29,0.0,-20.302528,-20.302528,0.9106728
11357,-44.10176210213359,-20.09938713773286,19404.5,1558.5,354,1781,-44.25743,0.063587986,1.191681,0.9584241,28,2018-07-09,2019-01-29,0.0,-33.259937,-33.259937,0.9029935
11358,-44.10181034302616,-20.09938713773286,19405.5,1558.5,354,1782,-44.05785,0.063763775,0.9880322,0.9111862,28,2018-07-09,2019-01-29,0.0,-33.12711,-33.12711,0.8724861
11359,-44.1020354671915,-20.09938713773286,19411.5,1558.5,354,1788,-48.7481,0.045935318,1.058943,0.92093694,28,2018-07-09,2019-01-29,0.0,-32.22962,-32.22962,0.9145814
11360,-44.10246963522464,-20.099255921396896,19423.5,1558.5,354,1800,-26.107729,0.035790067,0.9958576,1.0,28,2018-07-09,2019-01-29,0.0,-16.284382,-16.284382,0.9505412
11361,-44.10259827760483,-20.099255921396896,19426.5,1558.5,354,1803,-26.311083,0.047217444,1.05142,1.0,28,2018-07-09,2019-01-29,0.0,-16.319002,-16.319002,0.94987
11362,-44.102630438199874,-20.099255921396896,19427.5,1558.5,354,1804,-25.33196,0.05840227,1.1805913,1.0,28,2018-07-09,2019-01-29,0.0,-16.161263,-16.161263,0.9464016
11363,-44.10267867909245,-20.099190313228913,19428.5,1558.5,354,1805,-24.494062,0.048121307,1.2313764,1.0,28,2018-07-09,2019-01-29,0.0,-16.12596,-16.12596,0.95063037
11364,-44.10272691998502,-20.09912470506093,19429.5,1558.5,354,1806,-39.490063,0.041076563,1.3591199,1.0,28,2018-07-09,2019-01-29,0.0,-29.817446,-29.817446,0.95967776
11365,-44.10337013188597,-20.098993488724965,19444.5,1558.5,354,1821,-35.124626,0.031535406,0.9280531,1.0,28,2018-07-09,2019-01-29,0.0,-27.527395,-27.527395,0.9972512
11366,-44.103418372778535,-20.098993488724965,19445.5,1558.5,354,1822,-89.494385,0.012359324,0.9842406,1.0,28,2018-07-09,2019-01-29,0.0,-65.889946,-65.889946,1.0
11367,-44.10349877426616,-20.098993488724965,19447.5,1558.5,354,1824,-89.33802,0.0049268794,1.0392795,1.0,28,2018-07-09,2019-01-29,0.0,-65.38112,-65.38112,1.0
11368,-44.103547015158725,-20.098993488724965,19448.5,1558.5,354,1825,-34.964973,0.0045590056,1.3843627,1.0,28,2018-07-09,2019-01-29,0.0,-27.179598,-27.179598,1.0
11369,-44.103675657538915,-20.098993488724965,19451.5,1558.5,354,1828,-18.719032,0.044609383,0.982293,1.0,28,2018-07-09,2019-01-29,0.0,-13.366906,-13.366906,0.9732855
11370,-44.104560073902725,-20.098731056053033,19470.5,1558.5,354,1847,-19.416664,0.07569489,1.1020114,1.0,28,2018-07-09,2019-01-29,0.0,-10.208367,-10.208367,0.9268107
11371,-44.10536408877891,-20.098599839717068,19490.5,1558.5,354,1867,-17.154259,0.08336693,1.022485,0.83028865,27,2018-07-09,2019-01-29,0.0,-12.346626,-12.346626,0.7966297
11372,-44.10576609621701,-20.098468623381102,19500.5,1558.5,354,1877,-83.75802,0.05609567,0.9399137,0.928216,28,2018-07-09,2019-01-29,0.0,-59.509247,-59.509247,0.9013409
11373,-44.10581433710958,-20.098468623381102,19501.5,1558.5,354,1878,-85.909935,0.06070869,0.9415216,0.904819,28,2018-07-09,2019-01-29,0.0,-60.67154,-60.67154,0.88228256
11374,-44.105975140084816,-20.098337407045136,19505.5,1558.5,354,1882,-86.40621,0.06599671,1.0414869,0.9278518,28,2018-07-09,2019-01-29,0.0,-62.297363,-62.297363,0.86929446
11375,-44.106746994365956,-20.09820619070917,19525.5,1558.5,354,1902,-89.13445,0.024174582,0.9083192,1.0,26,2018-07-09,2019-01-29,0.0,-60.914444,-60.914444,0.90479046
11376,-44.106907797341194,-20.09820619070917,19529.5,1558.5,354,1906,-96.88496,0.11129672,0.9868531,0.8333386,26,2018-07-09,2019-01-29,0.0,-67.779465,-67.779465,0.75412524
11377,-44.106988198828816,-20.09820619070917,19531.5,1558.5,354,1908,-85.64807,0.040620673,0.9019566,0.7900289,26,2018-07-09,2019-01-29,0.0,-55.678177,-55.678177,0.7057225
11378,,,19532.5,1558.5,354,1909,-91.28483,0.0804179,1.0056437,0.7479223,26,2018-07-09,2019-01-29,0.0,-62.0285,-62.0285,0.70922905
11379,-44.108580148283664,-20.097812541701273,19582.5,1558.5,354,1959,-94.90125,0.121521436,0.9752682,0.55778384,21,2018-07-09,2019-01-29,0.0,-65.357635,-65.357635,0.5796499
11380,-44.112342937904224,-20.096894027349514,19717.5,1558.5,354,2094,-48.50243,0.03910863,1.0737973,0.9544872,28,2018-07-09,2019-01-29,0.0,-21.26346,-21.26346,0.9155792
11381,,,19721.5,1558.5,354,2098,-64.93722,0.014136793,0.9876997,1.0,28,2018-07-09,2019-01-29,0.0,-50.223568,-50.223568,0.96419555
11382,-44.11263238325965,-20.096762811013548,19731.5,1558.5,354,2108,-111.503456,0.027334252,1.0442861,1.0,28,2018-07-09,2019-01-29,0.0,-73.05591,-73.05591,0.9298629
11383,-44.1126645438547,-20.096762811013548,19732.5,1558.5,354,2109,-111.06102,0.017543945,0.9732368,1.0,28,2018-07-09,2019-01-29,0.0,-72.72061,-72.72061,0.9336872
11384,,,19734.5,1558.5,354,2111,-109.191475,0.038571488,1.2205055,1.0,28,2018-07-09,2019-01-29,0.0,-71.04283,-71.04283,0.9263345
11385,-44.112825346829936,-20.096762811013548,19739.5,1558.5,354,2116,-65.57618,0.095539466,1.038484,0.93475115,28,2018-07-09,2019-01-29,0.0,-48.49608,-48.49608,0.86527824
11386,,,19760.5,1558.5,354,2137,-55.201332,0.046215158,0.9530405,0.6337881,22,2018-07-09,2019-01-29,0.0,-36.62411,-36.62411,0.60491425
11387,-44.114642420450124,-20.096237945669685,19811.5,1558.5,354,2188,-26.882294,0.029704727,0.9838783,0.9166757,28,2018-07-09,2019-01-29,0.0,-33.44975,-33.44975,0.92095035
11388,-44.11469066134269,-20.096237945669685,19812.5,1558.5,354,2189,-27.374098,0.032674532,0.9127551,0.95463556,28,2018-07-09,2019-01-29,0.0,-33.868523,-33.868523,0.9490185
11389,-44.11481930372288,-20.096237945669685,19816.5,1558.5,354,2193,-51.052017,0.048128873,1.192676,0.9465023,28,2018-07-09,2019-01-29,0.0,-25.556505,-25.556505,0.9163569
11390,-44.11526955205355,-20.09610672933372,19833.5,1558.5,354,2210,-22.9568,0.07339887,0.9674687,1.0,28,2018-07-09,2019-01-29,0.0,-13.217425,-13.217425,0.9865745
11391,-44.115301712648595,-20.09610672933372,19834.5,1558.5,354,2211,-22.4306,0.047745515,1.2386723,1.0,28,2018-07-09,2019-01-29,0.0,-13.105578,-13.105578,0.97906125
11392,-44.11533387324364,-20.09610672933372,19835.5,1558.5,354,2212,-21.440525,0.031484906,1.0930098,1.0,28,2018-07-09,2019-01-29,0.0,-12.859857,-12.859857,0.96727353
11393,-44.1158484427644,-20.095975512997754,19856.5,1558.5,354,2233,-18.892485,0.013196411,1.410603,1.0,28,2018-07-09,2019-01-29,0.0,-10.513588,-10.513588,1.0
11394,-44.11588060335945,-20.095975512997754,19857.5,1558.5,354,2234,-19.603907,0.010506767,1.0979997,1.0,28,2018-07-09,2019-01-29,0.0,-10.879717,-10.879717,0.99959236
11395,-44.1159127639545,-20.095975512997754,19858.5,1558.5,354,2235,-20.218159,0.009615116,1.6235229,1.0,28,2018-07-09,2019-01-29,0.0,-11.228312,-11.228312,1.0
11396,,,19860.5,1558.5,354,2237,-20.202322,0.012758831,0.9623005,1.0,28,2018-07-09,2019-01-29,0.0,-11.436642,-11.436642,1.0
11397,-44.11610572752478,-20.095975512997754,19865.5,1558.5,354,2242,-23.903357,0.032194942,1.2539327,1.0,28,2018-07-09,2019-01-29,0.0,-32.632637,-32.632637,0.98984635
11398,,,19866.5,1558.5,354,2243,-24.752802,0.0135372495,1.1202619,1.0,28,2018-07-09,2019-01-29,0.0,-33.107758,-33.107758,0.99072754
11399,,,19916.5,1558.5,354,2293,-45.84848,0.06868377,1.0619912,0.79909086,28,2018-07-09,2019-01-29,0.0,-42.742233,-42.742233,0.7878532
11400,,,19976.5,1558.5,354,2353,-99.74536,0.09940137,0.9656999,0.7535535,28,2018-07-09,2019-01-29,0.0,-63.57801,-63.57801,0.7140727
11401,-44.118935859888964,-20.095319431317925,19981.5,1558.5,354,2358,-37.031296,0.057959847,1.100081,0.97483927,28,2018-07-09,2019-01-29,0.0,-35.107433,-35.107433,0.9146791
11402,-44.11922530524439,-20.09518821498196,19994.5,1558.5,354,2371,-48.878975,0.026743487,1.3261235,0.8705195,28,2018-07-09,2019-01-29,0.0,-27.51642,-27.51642,0.84476316
11403,-44.11980419595525,-20.095056998645994,20011.5,1558.5,354,2388,-49.93141,0.12676503,0.9343973,0.66154456,25,2018-07-09,2019-01-29,0.0,-53.362564,-53.362564,0.649041
11404,-44.12054388964134,-20.09492578231003,20035.5,1558.5,354,2412,-29.473164,0.083864376,0.983664,0.6975304,24,2018-07-09,2019-01-29,0.0,-21.955292,-21.955292,0.6780816
11405,,,20039.5,1558.5,354,2416,-57.57651,0.038040966,0.94418687,0.7230239,24,2018-07-09,2019-01-29,0.0,-49.69317,-49.69317,0.693233
11406,-44.12115494094724,-20.094663349638097,20059.5,1558.5,354,2436,-78.87157,0.093169086,0.97240186,0.611642,25,2018-07-09,2019-01-29,0.0,-59.12503,-59.12503,0.6193572
11407,-44.121669510468,-20.094663349638097,20071.5,1558.5,354,2448,-119.75922,0.025299687,0.96731055,0.96780026,28,2018-07-09,2019-01-29,0.0,-77.98886,-77.98886,0.93901104
11408,-44.12195895582343,-20.09453213330213,20080.5,1558.5,354,2457,0.061007928,0.008619763,1.2689847,0.99380785,28,2018-07-09,2019-01-29,0.0,-0.14694723,-0.14694723,0.9496637
11409,-44.12257000712933,-20.094400916966165,20099.5,1558.5,354,2476,-5.3660975,0.039279103,0.95866746,1.0,25,2018-07-09,2019-01-29,0.0,-0.43117428,-0.43117428,0.85459775
11410,-44.12607551198951,-20.093482402614406,20205.5,1558.5,354,2582,-79.15848,0.07890198,0.936306,0.75385076,26,2018-07-09,2019-01-29,0.0,-54.456726,-54.456726,0.7112355
11411,-44.12723329341122,-20.093219969942474,20241.5,1558.5,354,2618,-103.56857,0.095711775,0.9297611,0.7304466,25,2018-07-09,2019-01-29,0.0,-70.40776,-70.40776,0.6962612
11412,-44.1294523744695,-20.09269510459861,20300.5,1558.5,354,2677,3.432978,0.057816885,0.92306423,0.871457,28,2018-07-09,2019-01-29,0.0,-8.447419,-8.447419,0.8113861
11413,-44.1310121633293,-20.092301455590714,20354.5,1558.5,354,2731,33.64982,0.06545392,1.0034775,0.8309574,28,2018-07-09,2019-01-29,0.0,22.269423,22.269423,0.8287926
11414,-44.131607134337685,-20.09217023925475,20374.5,1558.5,354,2751,-46.52653,0.09417292,0.9119684,0.8506174,24,2018-07-09,2019-01-29,0.0,-32.78053,-32.78053,0.7544013
11415,-44.13569152990872,-20.09125172490299,20510.5,1558.5,354,2887,-24.297184,0.049880177,0.90919864,0.9021014,28,2018-07-09,2019-01-29,0.0,-32.107933,-32.107933,0.8692955
